,Annual average(鈩?,Annual mean of daily maximum(鈩?,Annual mean of daily minimum(鈩?,Sampling month average(鈩?,Sampling moment(鈩?,Annual(mm),Sampling month(mm),GDP per capita (dollars),City population,Actual Inf rate (m3/d),HRT (hr) Plant,HRT (hr) Aeration tank,SRT (d),BOD:(mg/l):Inf,BOD:inf/(1+recycle ratio),BOD:Aeration tank inf,BOD-Removal rate,COD:(mg/l):Inf,COD:Inf/(1+recycle ratio),COD:Aeration tank inf,COD-Removal rate,NH4-N:(mg/l):Inf,NH4-N:Aeration tank inf,NH4-Removal rate,TN:(mg/l):Inf,TN:Aeration tank inf,TN-Removal rate,TP:(mg/l):Inf,TP:Aeration tank inf,TP-Removal rate,Percentage,MLSS (mg/l),DO (mg/l),pH,Mixed liquid temperature(鈩?,Conductivity (miu S/cm),SVI (ml/g),Unclassified,Burkholderiales,Chitinophagales,Others,Rickettsiales,Bacteroidales,Chlamydiales,Sphingobacteriales,Bdellovibrionales,Polyangiales,Rhizobiales,Oscillospirales,Anaerolineales,0319-6G20,Pseudomonadales,Gemmatales,Cytophagales,Babeliales,Pirellulales,Flavobacteriales,SBR1031,Pedosphaerales,Xanthomonadales,Phycisphaerales,Haliangiales,Saccharimonadales,Omnitrophales,Candidatus Nomurabacteria,Lachnospirales,Myxococcales,Woesearchaeales,Microtrichales,Christensenellales,Caldilineales,Micavibrionales,Peptostreptococcales-Tissierellales,Spirochaetales,Oligoflexales,Candidatus Magasanikbacteria,Chloroplast,Nitrospirales,Legionellales,Bacteriovoracales,Sphingomonadales,Planctomycetales,metagenome,Absconditabacteriales (SR1),WCHB1-41,Paracaedibacterales,Candidatus Kaiserbacteria,Micrococcales,Verrucomicrobiales,Campylobacterales,Gammaproteobacteria Incertae Sedis,Opitutales,Solirubrobacterales,Rhodobacterales,Gemmatimonadales,Candidatus Moranbacteria,Fimbriimonadales,Rhodospirillales,Enterobacterales,Diplorickettsiales,Candidatus Woesebacteria,Caulobacterales,Candidatus Peregrinibacteria,mle1-27,RF39,Desulfovibrionales,Acetobacterales,Clostridiales,Chloroflexales,Erysipelotrichales,Methylococcales,Coxiellales,Leptospirales,RBG-13-54-9,Ardenticatenales,Blastocatellales,44524,Vicinamibacterales,Competibacterales,Kapabacteriales,Isosphaerales,Lactobacillales,Chthoniobacterales,Ignavibacteriales,Gaiellales,Candidatus Pacebacteria,Veillonellales-Selenomonadales,Bryobacterales,Desulfobacterales,Corynebacteriales,Hydrogenedentiales,mle1-8,Silvanigrellales,Blfdi19,Fibrobacterales,Tepidisphaerales,Candidatus Peribacteria,Thermoanaerobaculales,Cyanobacteriales,Candidatus Shapirobacteria,PB19,Holosporales,Propionibacteriales,Thermomicrobiales,Candidatus Campbellbacteria,Nannocystales,Chromatiales,SJA-15,Steroidobacterales,Holophagales,Kryptoniales,SJA-28,Synergistales,JGI 0000069-P22,Cloacimonadales,Frankiales,Sumerlaeales,Coriobacteriales,Candidatus Kerfeldbacteria,Fusobacteriales,Acidobacteriales,Candidatus Falkowbacteria,Desulfobulbales,Clostridia UCG-014,Defluviicoccales,Thiotrichales,Victivallales,IMCC26256,S-70,Gastranaerophilales,Tistrellales,Azospirillales,Subgroup 7,Candidatus Collierbacteria,Candidatus Zambryskibacteria,Bacillales,Deinococcales,Syntrophobacterales,Candidatus Amesbacteria,Obscuribacterales,MSBL9,MVP-88,Candidatus Azambacteria,Run-SP154,Candidatus Uhrbacteria,wastewater metagenome,Subgroup 17,Pla1 lineage,Geobacterales,Candidatus Vogelbacteria,Myxococcales bacterium enrichment culture clone 11380,Actinomycetales,44216,Paenibacillales,CCM11a,Vampirovibrionales,Syntrophales,PeM15,Syntrophorhabdales,Bradymonadales,Solibacterales,Methylacidiphilales,UASB-TL25,Calditrichales,Reyranellales,Dongiales,Chthonomonadales,Candidatus Yanofskybacteria
967,18,30,7,23,10.65714,349,8,62295,3250477,45424.94141,43,4.8,4.7,248,182.3529412,166,0.975,430.1086,245.8166,444.2271,36.23311,44.8,20.95466,0.540178571,42.18083,40.2121,10.25516,6.1,5.0762,0.960655738,0.01,1414,1.25,7.096624,23.402141,1285.803279,197.4546,0.92578125,32.23828125,35.53515625,0.23828125,0.09375,0.4921875,0.015625,1.2890625,0.515625,0.65625,0.15625,0.11328125,0.24609375,0.24609375,8.3984375,0.0078125,0.1796875,0.06640625,0.078125,1.5546875,0.2421875,0.28515625,5.3125,0.05078125,1.484375,0.00390625,0,0.1015625,0.09375,0.12890625,0.00390625,0.08203125,0.015625,0.06640625,0.06640625,0.0546875,0.05078125,0.03515625,0.015625,0,0.01953125,0.00390625,0.171875,0.55078125,0.1796875,0.01953125,0.3515625,0,0,0.00390625,0.015625,0.3515625,2.8125,0.0234375,0.28515625,0,0.265625,0.33984375,0.00390625,0.05078125,0.046875,0.37890625,0,0,0.13671875,0,0.171875,0,0.04296875,0.0390625,0.01953125,0.015625,0.03125,0.00390625,0,0.57421875,0,0.00390625,0.0390625,0,0.03125,0.00390625,0.0859375,0.015625,0.05859375,0,0.00390625,0.00390625,0,0.03125,0,0.00390625,0,0.01953125,0,0,0.06640625,0,0,0,0.00390625,0,0,0.83984375,0,0.0078125,0,0.01171875,0.02734375,0,0,0.0234375,0,0.0546875,0,0.00390625,0.00390625,0.05078125,0,0,0.00390625,0,0.1640625,0,0.00390625,0.01953125,0.00390625,0,0.0546875,0,0,0,0.00390625,0,0.00390625,0.00390625,0,0,0,0,0,0,0.1875,0.0078125,0,0,0,0.00390625,0.00390625,0,0,0.00390625,0,0,0.00390625,0.0390625,0,0,0.00390625,0.0078125,0.01171875,0,0.015625,0,0,0,0,0.00390625,0,0,0
968,18,30,7,23,10.65714,349,8,62295,3250477,45424.94141,43,4.8,4.7,248,182.3529412,166,0.975,430.1086,245.8166,444.2271,36.23311,44.8,20.95466,0.540178571,42.18083,40.2121,10.25516,6.1,5.0762,0.960655738,0.01,1414,1.25,7.096624,23.402141,1285.803279,197.4546,0.84375,34.45703125,35.43359375,0.37109375,0.04296875,0.15234375,0.0234375,1.4140625,0.55859375,0.50390625,0.39453125,0.0625,0.19921875,0.234375,6.734375,0.01171875,0.22265625,0.09765625,0.1015625,1.62890625,0.25,0.27734375,6.515625,0.01953125,1.12109375,0,0,0.16015625,0.09765625,0.0546875,0.00390625,0.125,0.01953125,0.1484375,0.04296875,0.08203125,0.015625,0.0234375,0.00390625,0,0.01171875,0,0.13671875,0.9140625,0.35546875,0.015625,0.46484375,0,0.015625,0.0078125,0.046875,0.30859375,0.8515625,0.015625,0.140625,0.0078125,0.5234375,0.3515625,0.00390625,0.09765625,0.015625,0.296875,0,0,0.1328125,0,0.203125,0.01171875,0.05859375,0.04296875,0.01171875,0.01171875,0.0390625,0,0,0.55859375,0,0,0.05078125,0.00390625,0.0390625,0.0078125,0.0546875,0.03125,0.11328125,0,0,0.015625,0,0.02734375,0.00390625,0.015625,0.00390625,0.01953125,0.00390625,0,0.08203125,0.00390625,0,0,0,0,0,0.8203125,0.00390625,0.0234375,0,0.015625,0.01171875,0,0,0.01171875,0.0078125,0.02734375,0,0.0078125,0.0078125,0.0078125,0,0,0.00390625,0,0.0703125,0,0,0.02734375,0,0,0.05859375,0,0,0,0,0,0.015625,0,0.00390625,0,0,0,0,0,0.140625,0,0.00390625,0,0,0.00390625,0.00390625,0,0,0,0,0,0.01171875,0.07421875,0,0,0,0,0.01953125,0.00390625,0.02734375,0,0,0,0,0,0.0078125,0,0
969,18,30,7,23,10.65714,349,8,62295,3250477,45424.94141,43,4.8,4.7,248,182.3529412,166,0.975,430.1086,245.8166,444.2271,36.23311,44.8,20.95466,0.540178571,42.18083,40.2121,10.25516,6.1,5.0762,0.960655738,0.01,1414,1.25,7.096624,23.402141,1285.803279,197.4546,0.8125,35.234375,34.81640625,0.24609375,0.08984375,0.14453125,0.02734375,1.6015625,0.47265625,0.50390625,0.25390625,0.06640625,0.20703125,0.25,7.53515625,0.01171875,0.19921875,0.05859375,0.1171875,1.6640625,0.2421875,0.24609375,6.0078125,0.0234375,1.12890625,0,0.00390625,0.14453125,0.09765625,0.13671875,0,0.09765625,0.0078125,0.08984375,0.04296875,0.09765625,0.0078125,0.01953125,0.0234375,0.00390625,0.015625,0,0.1328125,0.8828125,0.36328125,0.0078125,0.4453125,0,0.01171875,0,0.05078125,0.25,0.64453125,0.0234375,0.21484375,0,0.4609375,0.31640625,0,0.13671875,0.01171875,0.27734375,0,0,0.11328125,0,0.21484375,0,0.04296875,0.05078125,0.03515625,0.046875,0.04296875,0,0,0.61328125,0,0.01171875,0.02734375,0,0.03515625,0,0.07421875,0.03125,0.09765625,0,0.00390625,0.00390625,0,0.01171875,0.00390625,0.0078125,0.00390625,0.0078125,0,0,0.05859375,0.00390625,0.00390625,0,0,0,0,0.8671875,0.00390625,0.02734375,0,0.01171875,0.0234375,0,0,0.01171875,0.00390625,0.02734375,0.00390625,0.00390625,0,0.01953125,0,0,0.00390625,0,0.0625,0,0.00390625,0.01953125,0.0078125,0,0.03125,0,0,0,0,0,0,0,0,0,0.00390625,0,0,0,0.16796875,0,0,0,0,0,0.0078125,0,0,0.00390625,0,0,0,0.07421875,0,0,0,0,0.03125,0.0078125,0.01953125,0,0,0,0,0.0234375,0,0,0
970,18,28,6,23,10.65714,355,2,72390,4572807,48797,12.5,3.3,15.25832,216,116.8853,222.9448,0.989351852,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.05,3004,2.35,6.5,27,1285.803279,197.4546,1.58984375,22.41796875,17.0234375,0.90625,0.39453125,1.99609375,0.1171875,3.640625,0.5390625,0.4296875,0.296875,0.11328125,0.2109375,0.1875,18.6640625,0.046875,1.0234375,0.0078125,0.11328125,5.61328125,0.0078125,0.14453125,3.9609375,0.03125,0.4375,0.05859375,0.01953125,0.05859375,0.1171875,0.0078125,0.01171875,0.359375,0.06640625,0.23828125,0.14453125,0.15234375,0.0703125,0.05078125,0.04296875,0,0,0.00390625,0.25390625,0.5625,0.11328125,0.07421875,0.39453125,0.05078125,0.08203125,0.01953125,0.125,0.4140625,6.79296875,0.01171875,0.14453125,0.0546875,0.3125,0.05859375,0.0078125,0.00390625,0.0703125,0.43359375,0.00390625,0,0.14453125,0.046875,0.08203125,0.015625,0.27734375,0.0625,0.03515625,0,0.15234375,0,0.00390625,0.08203125,0,0,0.02734375,0,0.00390625,0.12109375,1.19921875,0.00390625,0.24609375,0.01953125,0.34765625,0.03125,0,0.0390625,0.0078125,0.3046875,0.02734375,0.07421875,0,0.03515625,0.22265625,0.03125,0,0,0.00390625,0.00390625,0,0.14453125,0,0.06640625,0.015625,0,0.59375,0,0,0.01953125,0.0234375,0,0,0.03515625,0.15625,0.03125,0,0.01171875,0.00390625,0,0.0625,0,0.015625,0.203125,0.0234375,0,2.15234375,0,0,0,0,0,0.03515625,0,0.00390625,0,0,0.015625,0.00390625,0,0.078125,0,0,0,0.48046875,0,0.015625,0,0,0.06640625,0,0,0.03125,0,0,0,0.01171875,0.0703125,0.35546875,0.03125,0.265625,0,0,0,0,0.0078125,0.015625,0,0
971,18,28,6,23,10.65714,355,2,72390,4572807,48797,12.5,3.3,15.25832,216,116.8853,222.9448,0.989351852,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.05,3004,2.35,6.5,27,1285.803279,197.4546,1.58203125,23.5078125,17.92578125,0.84765625,0.49609375,2.15625,0.11328125,3.578125,0.546875,0.4375,0.3359375,0.15234375,0.16796875,0.109375,18.5,0.0234375,1.125,0.00390625,0.078125,4.90234375,0,0.09375,4.2265625,0.01953125,0.41796875,0.05078125,0.0078125,0.1015625,0.0625,0.01171875,0.0078125,0.296875,0.07421875,0.1875,0.2109375,0.23828125,0.05859375,0.07421875,0.0546875,0.00390625,0.01171875,0,0.3359375,0.7421875,0.1171875,0.1015625,0.31640625,0.0703125,0.0625,0.03515625,0.078125,0.49609375,5.61328125,0.0078125,0.12109375,0.02734375,0.25,0.02734375,0.01953125,0.02734375,0.09765625,0.4296875,0.00390625,0.00390625,0.16015625,0.046875,0.03515625,0.01171875,0.16796875,0.04296875,0.046875,0,0.14453125,0,0.0078125,0.09765625,0,0,0.078125,0,0,0.08984375,1.328125,0.00390625,0.234375,0.0234375,0.2734375,0.015625,0.00390625,0.015625,0,0.17578125,0.0078125,0.1171875,0,0.05859375,0.2109375,0.015625,0,0,0.00390625,0,0,0.140625,0.00390625,0.06640625,0.00390625,0.0078125,0.59375,0,0,0.03125,0.03515625,0,0,0.0234375,0.109375,0.05859375,0.00390625,0.02734375,0.00390625,0,0.0703125,0,0.00390625,0.1796875,0.0078125,0,2.01953125,0.0078125,0,0,0,0,0.01953125,0.00390625,0,0,0,0.02734375,0,0,0.0625,0.00390625,0.00390625,0,0.46875,0,0.00390625,0,0,0.1015625,0,0,0.01953125,0,0,0,0.01171875,0.078125,0.26953125,0.015625,0.265625,0,0,0,0.00390625,0,0.0390625,0,0
972,18,28,6,23,10.65714,355,2,72390,4572807,48797,12.5,3.3,15.25832,216,116.8853,222.9448,0.989351852,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.05,3004,2.35,6.5,27,1285.803279,197.4546,3.32421875,28.62890625,16.43359375,1.2109375,0.59375,1.55859375,0.23046875,3.24609375,0.4296875,1.07421875,0.79296875,0.15625,0.23046875,0.2421875,13.46484375,0.12890625,0.93359375,0.25390625,0.1171875,2.96484375,0.29296875,0.25,4.30078125,0.17578125,0.87890625,0.10546875,0.01171875,0.07421875,0.13671875,0.21875,0.02734375,0.33203125,0.0859375,0.22265625,0.1484375,0.2265625,0.02734375,0.0234375,0.05078125,0.01953125,0.62890625,0.01953125,0.21484375,0.828125,0.11328125,0.35546875,0.16796875,0.06640625,0.06640625,0.00390625,0.140625,0.30859375,2.59765625,0.16796875,0.17578125,0.078125,0.5078125,0.1796875,0.0390625,0.12890625,0.08984375,0.42578125,0.00390625,0.00390625,0.33984375,0.109375,0.16015625,0.0078125,0.125,0.1171875,0.05859375,0.04296875,0.1171875,0.0234375,0.01171875,0.1875,0.06640625,0.00390625,0.22265625,0.23046875,0.03125,0.16015625,0.7890625,0.0078125,0.19140625,0.04296875,0.1875,0.02734375,0.0078125,0.0234375,0.02734375,0.12109375,0.05078125,0.1484375,0.03125,0.03125,0.27734375,0.046875,0,0.00390625,0.03515625,0,0,0.29296875,0.01171875,0.0703125,0.0078125,0.0078125,0.3515625,0,0,0.03515625,0.08984375,0,0.35546875,0.01953125,0.05859375,0.0390625,0.01171875,0.0234375,0.01171875,0,0.11328125,0,0.015625,0.16796875,0.0234375,0.078125,1.38671875,0,0.015625,0.0078125,0,0.0078125,0.04296875,0.01953125,0,0.0078125,0.00390625,0.0078125,0,0.0078125,0.1640625,0.00390625,0.0078125,0,0.61328125,0,0.0234375,0.078125,0.01953125,0.04296875,0.00390625,0,0.0234375,0.01953125,0,0.00390625,0.015625,0.06640625,0.29296875,0.0078125,0.234375,0,0.0078125,0,0,0.046875,0.02734375,0,0
973,16,24,7,19,10.65714,527,2,72390,4572807,454249.4141,19.23245,60,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,3196,16.97,6.8,27.4,1285.803279,197.4546,3.1796875,25.84375,31.4921875,0.82421875,0.28515625,0.33984375,0.04296875,5.8359375,0.3125,0.69921875,0.62109375,0.046875,0,0.2109375,7.50390625,0.0078125,0.625,0.1484375,0.05078125,2.640625,0.00390625,0.59765625,1.859375,0.02734375,0.0703125,0.1640625,0.01171875,0.03515625,0.0390625,0.09375,0.00390625,0.828125,0.02734375,0.11328125,0.3515625,0.15625,0.05078125,0.0390625,0.03515625,0,0.0078125,0.03125,0.08984375,1.21484375,0.1484375,0.09765625,0.49609375,0.0234375,0.07421875,0,0.14453125,1.33203125,0.4140625,0.0390625,0.390625,0.02734375,0.375,0.54296875,0.01171875,0.1171875,0.015625,0.38671875,0.0078125,0,1.0625,0.12109375,0.37109375,0.00390625,0.0390625,0.08203125,0.05859375,0,0.03515625,0.00390625,0,0.57421875,0,0,0.15625,0.05859375,0.08203125,0.04296875,0.7578125,0.015625,0.0390625,0.02734375,1.1640625,0,0,0.00390625,0.09375,0.0078125,0.41015625,0.33984375,0,0,0,0.03125,0.00390625,0,0.00390625,0,0,0.16015625,0.01953125,0.01953125,0.0234375,0.00390625,0.03125,0,0,0.03515625,1.6796875,0,0,0.0078125,0.015625,0.0078125,0,0,0,0,0.05078125,0,0,0.0390625,0.015625,0,0.59765625,0,0,0,0,0,0.02734375,0,0,0,0,0,0,0,0.0234375,0,0.0390625,0,0.125,0,0.02734375,0.03125,0,0.01171875,0,0,0.0078125,0,0,0,0,0,0.02734375,0,0.16796875,0,0,0,0,0.0078125,0,0,0
974,16,24,7,19,10.65714,527,2,72390,4572807,454249.4141,19.23245,60,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,3196,16.97,6.8,27.4,1285.803279,197.4546,1.75390625,46.828125,19.0703125,0.49609375,0.16015625,0.4765625,0.02734375,3.00390625,0.21875,0.40234375,0.55859375,0.046875,0.00390625,0.0703125,3.3359375,0.00390625,0.51953125,0.09375,0.04296875,9.078125,0,0.46484375,0.984375,0.03125,0.07421875,0.0625,0.00390625,0.03125,0.046875,0.01953125,0,0.5625,0.02734375,0.078125,0.22265625,0.1875,0.0234375,0.01171875,0.03515625,0,0.01171875,0.0234375,0.05859375,1.09375,0.07421875,0.02734375,0.27734375,0.0234375,0.04296875,0,0.23828125,0.7421875,0.609375,0.04296875,0.2109375,0.015625,0.45703125,0.25390625,0,0.07421875,0.015625,0.2890625,0.0078125,0.00390625,0.66796875,0.046875,0.25390625,0.0078125,0.046875,0.02734375,0.0703125,0,0.05859375,0.00390625,0,0.4140625,0,0,0.0859375,0.0234375,0.03515625,0.02734375,0.4921875,0.00390625,0.03515625,0.01953125,0.51171875,0,0,0.01953125,0.0625,0.0078125,0.13671875,0.19921875,0,0,0,0.04296875,0.00390625,0,0,0.00390625,0,0.04296875,0.00390625,0.03515625,0.00390625,0.00390625,0.03125,0,0,0.0390625,0.96484375,0,0,0.01171875,0.015625,0.00390625,0,0,0,0,0.07421875,0.00390625,0,0.0625,0,0,1.44921875,0,0,0,0,0,0.02734375,0,0,0,0,0,0,0,0.01171875,0,0.02734375,0,0.078125,0,0.01953125,0.01953125,0,0.0078125,0,0,0.01171875,0,0,0,0,0,0.01171875,0,0.078125,0,0,0,0,0,0,0,0
975,16,24,7,19,10.65714,527,2,72390,4572807,454249.4141,19.23245,60,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,3196,16.97,6.8,27.4,1285.803279,197.4546,2.65625,31.58984375,28.2109375,0.83203125,0.2265625,0.42578125,0.0390625,5.32421875,0.2890625,0.609375,0.640625,0.06640625,0,0.10546875,5.90234375,0.00390625,0.78515625,0.1171875,0.06640625,3.390625,0,0.59765625,1.42578125,0.04296875,0.0703125,0.08984375,0.00390625,0.046875,0.05078125,0.0625,0.00390625,0.5703125,0.0234375,0.046875,0.24609375,0.1796875,0.06640625,0.0078125,0.046875,0.00390625,0.0078125,0.0546875,0.08984375,1.4921875,0.0703125,0.0859375,0.421875,0.03125,0.0625,0,0.3046875,1.16796875,0.51953125,0.078125,0.30859375,0.03515625,0.57421875,0.40625,0.00390625,0.125,0.01171875,0.44140625,0.00390625,0,1.00390625,0.0546875,0.40625,0.00390625,0.05859375,0.04296875,0.05859375,0.00390625,0.03515625,0.00390625,0,0.515625,0,0,0.140625,0.0390625,0.0234375,0.0390625,0.67578125,0,0.0546875,0.02734375,0.94140625,0.01171875,0,0.0078125,0.03515625,0,0.1015625,0.3125,0,0.0078125,0,0.078125,0,0,0,0,0,0.10546875,0.0234375,0.0234375,0.04296875,0.00390625,0.03515625,0,0,0.07421875,1.7734375,0,0,0.0078125,0.0234375,0,0,0,0.00390625,0,0.046875,0,0,0.0546875,0,0.00390625,1.484375,0,0,0,0,0,0.0234375,0,0,0,0,0,0,0,0.03125,0,0.03125,0,0.14453125,0,0.01953125,0.0234375,0,0.0234375,0,0,0.00390625,0,0,0,0,0,0.0234375,0,0.1171875,0,0,0,0,0.00390625,0,0,0
976,16,26,7,20,10.65714,495,2,72390,4572807,45424.94141,6,2,6.6,197,108.839779,222.9448,0.985279188,259,143.0939227,444.2271,0.96023166,40.91,40.91,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.02,1200,1,7.11,23.402141,1285.803279,197.4546,0.58203125,41.66015625,29.80859375,0.4765625,0.12109375,1.33203125,0.0078125,3.94921875,0.09375,0.25390625,0.5078125,0.09375,0.01171875,0.078125,3.08203125,0.015625,0.265625,0,0.00390625,4.65234375,0.12890625,0.26953125,0.71875,0.00390625,0.87890625,0.00390625,0,0.05859375,0.0859375,0.0390625,0,0.046875,0.0546875,0.09765625,0.23828125,0.0390625,0.04296875,0,0,0,0.01171875,0.03125,0.0234375,1.8515625,0.03125,0.03125,0.03515625,0.01953125,0.0234375,0,0.58984375,1.30859375,0.1484375,0.08984375,0.1328125,0.00390625,0.49609375,0.21875,0,0.01171875,0.0078125,0.37109375,0,0,0.74609375,0,0.2265625,0.00390625,0.1015625,0.05859375,0.0390625,0,0.078125,0.0390625,0,0.015625,0.01171875,0,0,0,0.00390625,0.375,0.00390625,0.0078125,0.10546875,0.0078125,0.234375,0,0.00390625,0.01171875,0.0234375,0,0.35546875,0.15625,0.00390625,0,0,0.0234375,0,0,0,0,0,0.33984375,0.00390625,0.03125,0.03125,0,0.1171875,0,0,0.03515625,0.30078125,0,0,0.015625,0.0078125,0.00390625,0.00390625,0,0,0,0.02734375,0,0,0.01171875,0.00390625,0.00390625,1.171875,0,0,0,0.00390625,0.00390625,0.0390625,0,0,0,0,0.01953125,0,0,0.00390625,0,0,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0.00390625,0.01953125,0,0,0,0,0,0,0.00390625,0,0,0
977,16,26,7,20,10.65714,495,2,72390,4572807,45424.94141,6,2,6.6,197,108.839779,222.9448,0.985279188,259,143.0939227,444.2271,0.96023166,40.91,40.91,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.02,1200,1,7.11,23.402141,1285.803279,197.4546,0.64453125,42.5234375,28.3984375,0.3828125,0.09765625,1.24609375,0,3.81640625,0.16015625,0.3046875,0.56640625,0.0859375,0.01171875,0.07421875,2.76953125,0.0390625,0.19921875,0.0078125,0.01953125,4.59375,0.1015625,0.296875,0.83984375,0,0.9765625,0.01171875,0,0.0625,0.0390625,0.0546875,0,0.05078125,0.0625,0.12890625,0.2109375,0.0625,0.05078125,0,0,0.00390625,0.00390625,0.05859375,0.03515625,1.625,0.02734375,0.0234375,0.03515625,0.0234375,0.02734375,0,0.56640625,1.60546875,0.12890625,0.1875,0.15234375,0.00390625,0.54296875,0.2265625,0,0.0078125,0.0234375,0.23828125,0,0,0.80859375,0,0.203125,0.0078125,0.12109375,0.0546875,0.01953125,0.01953125,0.1171875,0.0234375,0.00390625,0.01953125,0.01171875,0,0,0,0.0234375,0.453125,0.01171875,0.00390625,0.109375,0.00390625,0.234375,0,0,0.0234375,0.02734375,0.00390625,0.4609375,0.1015625,0,0,0,0.01171875,0,0,0,0,0,0.37890625,0.00390625,0.01171875,0.0390625,0,0.09375,0,0,0.05859375,0.34375,0,0.0078125,0.0625,0,0,0.00390625,0,0,0,0.04296875,0,0,0,0.01171875,0,1.50390625,0,0,0,0,0,0.02734375,0,0,0,0,0.0234375,0,0,0,0,0,0,0,0,0.01171875,0,0,0.0078125,0,0,0.0078125,0,0,0,0,0,0.04296875,0,0,0,0,0,0,0,0,0,0
978,16,26,7,20,10.65714,495,2,72390,4572807,45424.94141,6,2,6.6,197,108.839779,222.9448,0.985279188,259,143.0939227,444.2271,0.96023166,40.91,40.91,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.02,1200,1,7.11,23.402141,1285.803279,197.4546,0.5859375,43.53515625,25.19140625,0.45703125,0.109375,1.1796875,0,3.94140625,0.09765625,0.48828125,0.80078125,0.109375,0.01171875,0.09765625,0.5234375,0.03515625,0.30078125,0,0.0234375,5.58203125,0.1640625,0.18359375,0.98046875,0,1.62890625,0.0078125,0,0.05078125,0.0703125,0.109375,0,0.0625,0.0546875,0.11328125,0.02734375,0.07421875,0.0625,0,0,0.00390625,0,0.046875,0.0078125,1.51171875,0.00390625,0.01953125,0.02734375,0.04296875,0.02734375,0,0.7109375,2.52734375,0.04296875,0.125,0.14453125,0.0078125,1.02734375,0.15625,0.00390625,0.01171875,0.0078125,0.21875,0,0,0.87109375,0,0.328125,0.01171875,0.16015625,0.09765625,0.0234375,0.03515625,0.11328125,0.03125,0,0.0234375,0.00390625,0,0.00390625,0,0.00390625,0.71484375,0.00390625,0.0078125,0.12890625,0,0.34765625,0,0.01171875,0.03515625,0.01953125,0,0.4140625,0.15625,0.00390625,0,0,0.00390625,0,0,0,0,0,0.55078125,0.00390625,0.05078125,0.05859375,0,0.23828125,0,0,0.0546875,0.37109375,0,0,0.015625,0,0,0,0,0,0,0.01953125,0,0,0.0078125,0.00390625,0,1.57421875,0,0,0,0,0.0078125,0.05859375,0,0,0,0,0.0546875,0,0,0,0,0,0,0,0,0.00390625,0,0,0,0,0,0.00390625,0,0,0,0,0,0.02734375,0,0,0,0,0,0,0.00390625,0,0,0
